case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary,rank_order
8385,751,M,PhD,65,Prof,67,88,Full,0,7483.0,3
8386,751,M,PhD,65,Prof,67,89,Full,1,8007.0,3
8387,751,M,PhD,65,Prof,67,90,Full,1,9263.0,3
8388,751,M,PhD,65,Prof,67,91,Full,1,9693.0,3
8389,751,M,PhD,65,Prof,67,92,Full,1,9974.0,3
8390,751,M,PhD,65,Prof,67,93,Full,1,10263.0,3
8391,751,M,PhD,65,Prof,67,94,Full,1,10263.0,3
8392,751,M,PhD,65,Prof,67,95,Full,1,10867.0,3
8393,752,M,PhD,78,Other,91,91,Assoc,0,3559.0,2
8394,752,M,PhD,78,Other,91,92,Assoc,0,3663.0,2
8395,752,M,PhD,78,Other,91,93,Assoc,0,3769.0,2
8396,752,M,PhD,78,Other,91,94,Assoc,0,3769.0,2
8397,752,M,PhD,78,Other,91,95,Assoc,0,3878.0,2
8398,753,M,PhD,60,Prof,70,76,Full,0,2933.333,3
8399,753,M,PhD,60,Prof,70,77,Full,0,3264.912,3
8400,753,M,PhD,60,Prof,70,78,Full,0,3421.0,3
8401,753,M,PhD,60,Prof,70,79,Full,0,3865.0,3
8402,753,M,PhD,60,Prof,70,80,Full,0,4175.0,3
8403,753,M,PhD,60,Prof,70,81,Full,1,4609.0,3
8404,753,M,PhD,60,Prof,70,82,Full,1,4743.0,3
8405,753,M,PhD,60,Prof,70,83,Full,0,5004.0,3
8406,753,M,PhD,60,Prof,70,84,Full,0,5192.0,3
8407,753,M,PhD,60,Prof,70,85,Full,0,5192.0,3
8408,753,M,PhD,60,Prof,70,86,Full,0,5347.0,3
8409,753,M,PhD,60,Prof,70,87,Full,0,5617.0,3
8410,753,M,PhD,60,Prof,70,88,Full,0,7067.0,3
8411,753,M,PhD,60,Prof,70,89,Full,0,7671.0,3
8412,753,M,PhD,60,Prof,70,90,Full,0,8145.0,3
8413,753,M,PhD,60,Prof,70,91,Full,0,8666.0,3
8414,753,M,PhD,60,Prof,70,92,Full,0,9038.0,3
8415,753,M,PhD,60,Prof,70,93,Full,0,9327.0,3
8416,753,M,PhD,60,Prof,70,94,Full,0,9327.0,3
8417,753,M,PhD,60,Prof,70,95,Full,0,9693.0,3
8418,754,M,PhD,79,Other,89,89,Assoc,0,5601.0,2
8419,754,M,PhD,79,Other,89,90,Assoc,0,5698.0,2
8420,754,M,PhD,79,Other,89,91,Assoc,0,6048.0,2
8421,754,M,PhD,79,Other,89,92,Full,0,6404.0,3
8422,754,M,PhD,79,Other,89,93,Full,0,6590.0,3
8423,754,M,PhD,79,Other,89,94,Full,0,6590.0,3
8424,754,M,PhD,79,Other,89,95,Full,0,6781.0,3
8425,755,M,PhD,86,Other,91,91,Assist,0,4411.0,1
8426,755,M,PhD,86,Other,91,92,Assist,0,4411.0,1
8427,755,M,PhD,86,Other,91,93,Assist,0,4670.0,1
8428,755,M,PhD,86,Other,91,94,Assoc,0,4806.0,2
8429,755,M,PhD,86,Other,91,95,Assoc,0,5016.0,2
8430,756,M,PhD,65,Arts,68,76,Assoc,0,1946.0,2
8431,756,M,PhD,65,Arts,68,77,Assoc,0,2097.0,2
8432,756,M,PhD,65,Arts,68,78,Assoc,0,2198.485,2
8433,756,M,PhD,65,Arts,68,79,Assoc,0,2411.0,2
8434,756,M,PhD,65,Arts,68,80,Assoc,0,2597.0,2
8435,756,M,PhD,65,Arts,68,81,Assoc,0,2879.0,2
8436,756,M,PhD,65,Arts,68,82,Assoc,0,2962.0,2
8437,756,M,PhD,65,Arts,68,83,Assoc,0,3125.0,2
8438,756,M,PhD,65,Arts,68,84,Assoc,0,3410.0,2
8439,756,M,PhD,65,Arts,68,85,Assoc,0,3243.0,2
8440,756,M,PhD,65,Arts,68,86,Assoc,0,3341.0,2
8441,756,M,PhD,65,Arts,68,87,Assoc,0,3508.0,2
8442,756,M,PhD,65,Arts,68,88,Assoc,0,3559.0,2
8443,756,M,PhD,65,Arts,68,89,Assoc,0,3808.0,2
8444,756,M,PhD,65,Arts,68,90,Assoc,0,4043.0,2
8445,756,M,PhD,65,Arts,68,91,Assoc,0,4292.0,2
8446,756,M,PhD,65,Arts,68,92,Assoc,0,4544.0,2
8447,756,M,PhD,65,Arts,68,93,Assoc,0,4610.0,2
8448,756,M,PhD,65,Arts,68,94,Assoc,0,4610.0,2
8449,756,M,PhD,65,Arts,68,95,Assoc,0,4743.0,2
8450,757,F,PhD,84,Other,84,84,Assist,0,2977.0,1
8451,757,F,PhD,84,Other,84,85,Assist,0,2977.0,1
8452,757,F,PhD,84,Other,84,86,Assist,0,3293.0,1
8453,757,F,PhD,84,Other,84,87,Assist,0,3822.0,1
8454,757,F,PhD,84,Other,84,88,Assist,0,3933.0,1
8455,757,F,PhD,84,Other,84,89,Assoc,0,4330.0,2
8456,757,F,PhD,84,Other,84,90,Assoc,0,4800.0,2
8457,757,F,PhD,84,Other,84,91,Assoc,0,5168.0,2
8458,757,F,PhD,84,Other,84,92,Assoc,0,5472.0,2
8459,757,F,PhD,84,Other,84,93,Assoc,0,5712.0,2
8460,757,F,PhD,84,Other,84,94,Assoc,0,6878.0,2
8461,757,F,PhD,84,Other,84,95,Full,0,7283.0,3
8462,758,M,PhD,70,Other,72,76,Assoc,0,1839.0,2
8463,758,M,PhD,70,Other,72,77,Assoc,0,2019.0,2
8464,758,M,PhD,70,Other,72,78,Assoc,0,2136.0,2
8465,758,M,PhD,70,Other,72,79,Assoc,0,2454.0,2
8466,758,M,PhD,70,Other,72,80,Assoc,0,2686.0,2
8467,758,M,PhD,70,Other,72,81,Assoc,0,3048.0,2
8468,758,M,PhD,70,Other,72,82,Assoc,0,3182.0,2
8469,758,M,PhD,70,Other,72,83,Full,0,3455.0,3
8470,758,M,PhD,70,Other,72,84,Full,0,3962.0,3
8471,758,M,PhD,70,Other,72,85,Full,0,3962.0,3
8472,758,M,PhD,70,Other,72,86,Full,0,4446.0,3
8473,758,M,PhD,70,Other,72,87,Full,0,4669.0,3
8474,758,M,PhD,70,Other,72,88,Full,0,4944.0,3
8475,758,M,PhD,70,Other,72,89,Full,0,5443.0,3
8476,758,M,PhD,70,Other,72,90,Full,0,5863.0,3
8477,758,M,PhD,70,Other,72,91,Full,0,6223.0,3
8478,758,M,PhD,70,Other,72,92,Full,0,6404.0,3
8479,758,M,PhD,70,Other,72,93,Full,0,6590.0,3
8480,758,M,PhD,70,Other,72,94,Full,0,6590.0,3
8481,758,M,PhD,70,Other,72,95,Full,0,7180.0,3
8482,759,M,PhD,67,Arts,67,76,Assoc,1,2053.0,2
8483,759,M,PhD,67,Arts,67,77,Assoc,0,2216.0,2
8484,759,M,PhD,67,Arts,67,78,Assoc,0,2337.0,2
8485,759,M,PhD,67,Arts,67,79,Assoc,0,2583.0,2
8486,759,M,PhD,67,Arts,67,80,Full,0,2902.985,3
8487,759,M,PhD,67,Arts,67,81,Full,0,3137.0,3
8488,759,M,PhD,67,Arts,67,82,Full,0,3228.0,3
8489,759,M,PhD,67,Arts,67,83,Full,0,3406.0,3
8490,759,M,PhD,67,Arts,67,84,Full,0,3586.0,3
8491,759,M,PhD,67,Arts,67,85,Full,0,3586.0,3
8492,759,M,PhD,67,Arts,67,86,Full,0,3966.0,3
8493,759,M,PhD,67,Arts,67,87,Full,0,4165.0,3
8494,759,M,PhD,67,Arts,67,88,Full,0,4347.0,3
8495,759,M,PhD,67,Arts,67,89,Full,0,4718.0,3
8496,759,M,PhD,67,Arts,67,90,Full,0,4939.0,3
8497,759,M,PhD,67,Arts,67,91,Full,0,5318.0,3
8498,759,M,PhD,67,Arts,67,92,Full,1,7078.0,3
8499,759,M,PhD,67,Arts,67,93,Full,1,7283.0,3
8500,759,M,PhD,67,Arts,67,94,Full,1,7283.0,3
8501,759,M,PhD,67,Arts,67,95,Full,1,7935.0,3
8502,760,M,PhD,81,Other,84,84,Assist,0,2935.0,1
8503,760,M,PhD,81,Other,84,85,Assist,0,2935.0,1
8504,760,M,PhD,81,Other,84,86,Assist,0,3246.0,1
8505,760,M,PhD,81,Other,84,87,Assist,0,3409.0,1
8506,760,M,PhD,81,Other,84,88,Assoc,0,4445.0,2
8507,760,M,PhD,81,Other,84,89,Assoc,0,4456.0,2
8508,760,M,PhD,81,Other,84,90,Assoc,0,4664.0,2
8509,760,M,PhD,81,Other,84,91,Assoc,0,4951.0,2
8510,760,M,PhD,81,Other,84,92,Full,0,5318.0,3
8511,760,M,PhD,81,Other,84,93,Full,0,5551.0,3
8512,760,M,PhD,81,Other,84,94,Full,0,5551.0,3
8513,760,M,PhD,81,Other,84,95,Full,0,5878.0,3
8514,761,F,PhD,81,Prof,88,88,Assoc,0,4805.0,2
8515,761,F,PhD,81,Prof,88,89,Assoc,0,5141.0,2
8516,761,F,PhD,81,Prof,88,90,Assoc,0,5381.0,2
8517,761,F,PhD,81,Prof,88,91,Assoc,0,5631.0,2
8518,761,F,PhD,81,Prof,88,92,Assoc,0,5794.0,2
8519,761,F,PhD,81,Prof,88,93,Assoc,0,5962.0,2
8520,761,F,PhD,81,Prof,88,94,Assoc,0,5962.0,2
8521,761,F,PhD,81,Prof,88,95,Full,0,6590.0,3
8522,763,F,PhD,77,Arts,77,77,Assist,0,1502.667,1
8523,763,F,PhD,77,Arts,77,78,Assist,0,1608.0,1
8524,763,F,PhD,77,Arts,77,79,Assist,0,1842.0,1
8525,763,F,PhD,77,Arts,77,80,Assist,0,1996.0,1
8526,763,F,PhD,77,Arts,77,81,Assist,0,2163.0,1
8527,763,F,PhD,77,Arts,77,82,Assist,0,2323.0,1
8528,763,F,PhD,77,Arts,77,83,Assoc,0,2558.0,2
8529,763,F,PhD,77,Arts,77,84,Assoc,0,2770.0,2
8530,763,F,PhD,77,Arts,77,85,Assoc,0,2770.0,2
8531,763,F,PhD,77,Arts,77,86,Assoc,0,3155.0,2
8532,763,F,PhD,77,Arts,77,87,Assoc,1,3922.0,2
8533,763,F,PhD,77,Arts,77,88,Assoc,1,3922.0,2
8534,763,F,PhD,77,Arts,77,89,Assoc,1,4208.0,2
8535,763,F,PhD,77,Arts,77,90,Assoc,1,4468.0,2
8536,763,F,PhD,77,Arts,77,91,Full,1,5095.0,3
8537,763,F,PhD,77,Arts,77,92,Full,1,5242.0,3
8538,763,F,PhD,77,Arts,77,93,Full,0,6404.0,3
8539,763,F,PhD,77,Arts,77,94,Full,0,6404.0,3
8540,763,F,PhD,77,Arts,77,95,Full,0,6590.0,3
8541,765,F,PhD,88,Other,88,88,Assist,0,2952.5,1
8542,765,F,PhD,88,Other,88,89,Assist,0,3204.0,1
8543,765,F,PhD,88,Other,88,90,Assist,0,3402.0,1
8544,765,F,PhD,88,Other,88,91,Assist,0,3612.0,1
8545,765,F,PhD,88,Other,88,92,Assist,0,3612.0,1
8546,765,F,PhD,88,Other,88,93,Assist,0,3716.0,1
8547,765,F,PhD,88,Other,88,94,Assist,0,3715.0,1
8548,765,F,PhD,88,Other,88,95,Assist,0,3934.0,1
8549,766,M,PhD,79,Prof,79,79,Assist,0,2039.0,1
8550,766,M,PhD,79,Prof,79,80,Assist,0,2247.0,1
8551,766,M,PhD,79,Prof,79,81,Assist,0,2567.0,1
8552,766,M,PhD,79,Prof,79,82,Assist,0,2719.0,1
8553,766,M,PhD,79,Prof,79,83,Assist,0,3554.0,1
8554,766,M,PhD,79,Prof,79,84,Assist,0,3742.0,1
8555,766,M,PhD,79,Prof,79,85,Assoc,0,3851.0,2
8556,766,M,PhD,79,Prof,79,86,Assoc,0,4383.0,2
8557,766,M,PhD,79,Prof,79,87,Assoc,0,4603.0,2
8558,766,M,PhD,79,Prof,79,88,Assoc,0,4736.0,2
8559,766,M,PhD,79,Prof,79,89,Assoc,0,5141.0,2
8560,766,M,PhD,79,Prof,79,90,Full,0,6297.0,3
8561,766,M,PhD,79,Prof,79,91,Full,0,6684.0,3
8562,766,M,PhD,79,Prof,79,92,Full,0,6977.0,3
8563,766,M,PhD,79,Prof,79,93,Full,0,7283.0,3
8564,766,M,PhD,79,Prof,79,94,Full,0,7283.0,3
8565,766,M,PhD,79,Prof,79,95,Full,0,7494.0,3
8566,767,M,PhD,61,Other,64,76,Full,0,2339.0,3
8567,767,M,PhD,61,Other,64,77,Full,0,2671.0,3
8568,767,M,PhD,61,Other,64,78,Full,0,2800.0,3
8569,767,M,PhD,61,Other,64,79,Full,0,3125.0,3
8570,767,M,PhD,61,Other,64,80,Full,0,3348.0,3
8571,767,M,PhD,61,Other,64,81,Full,0,3777.0,3
8572,767,M,PhD,61,Other,64,82,Full,0,4039.394,3
8573,767,M,PhD,61,Other,64,83,Full,0,4642.0,3
8574,767,M,PhD,61,Other,64,84,Full,0,5028.0,3
8575,767,M,PhD,61,Other,64,85,Full,0,5028.0,3
8576,767,M,PhD,61,Other,64,86,Full,0,5974.0,3
8577,767,M,PhD,61,Other,64,87,Full,0,6273.0,3
8578,767,M,PhD,61,Other,64,88,Full,0,6365.0,3
8579,767,M,PhD,61,Other,64,89,Full,0,6103.0,3
8580,767,M,PhD,61,Other,64,90,Full,0,6297.0,3
8581,767,M,PhD,61,Other,64,91,Full,0,6684.0,3
8582,767,M,PhD,61,Other,64,92,Full,0,6878.0,3
8583,767,M,PhD,61,Other,64,93,Full,0,7078.0,3
8584,767,M,PhD,61,Other,64,94,Full,0,7078.0,3
8585,767,M,PhD,61,Other,64,95,Full,0,7283.0,3
8586,769,M,PhD,76,Other,77,77,Assist,0,1500.0,1
8587,769,M,PhD,76,Other,77,78,Assist,0,1571.0,1
8588,769,M,PhD,76,Other,77,79,Assist,0,1760.0,1
8589,769,M,PhD,76,Other,77,80,Assist,0,1892.0,1
8590,769,M,PhD,76,Other,77,81,Assist,0,2099.0,1
8591,769,M,PhD,76,Other,77,82,Assoc,0,2255.0,2
8592,769,M,PhD,76,Other,77,83,Assoc,0,2448.0,2
8593,769,M,PhD,76,Other,77,84,Assoc,0,2868.0,2
8594,769,M,PhD,76,Other,77,85,Assoc,0,2918.0,2
8595,769,M,PhD,76,Other,77,86,Assoc,0,3433.0,2
8596,769,M,PhD,76,Other,77,87,Assoc,0,3606.0,2
8597,769,M,PhD,76,Other,77,88,Assoc,0,3606.0,2
8598,769,M,PhD,76,Other,77,89,Assoc,0,3803.0,2
8599,769,M,PhD,76,Other,77,90,Assoc,0,3868.0,2
8600,769,M,PhD,76,Other,77,91,Assoc,0,3991.0,2
8601,769,M,PhD,76,Other,77,92,Assoc,0,4048.0,2
8602,769,M,PhD,76,Other,77,93,Full,0,4286.0,3
8603,769,M,PhD,76,Other,77,94,Full,0,4286.0,3
8604,769,M,PhD,76,Other,77,95,Full,0,4411.0,3
8605,770,M,PhD,67,Other,69,76,Assoc,0,2053.0,2
8606,770,M,PhD,67,Other,69,77,Assoc,0,2337.0,2
8607,770,M,PhD,67,Other,69,78,Full,0,2586.0,3
8608,770,M,PhD,67,Other,69,79,Full,0,3032.0,3
8609,770,M,PhD,67,Other,69,80,Full,0,3348.0,3
8610,770,M,PhD,67,Other,69,81,Full,0,3777.0,3
8611,770,M,PhD,67,Other,69,82,Full,0,3887.0,3
8612,770,M,PhD,67,Other,69,83,Full,0,4101.0,3
8613,770,M,PhD,67,Other,69,84,Full,0,4378.0,3
8614,770,M,PhD,67,Other,69,85,Full,0,4378.0,3
8615,770,M,PhD,67,Other,69,86,Full,0,4775.0,3
8616,770,M,PhD,67,Other,69,87,Full,0,5015.0,3
8617,770,M,PhD,67,Other,69,88,Full,0,5160.0,3
8618,770,M,PhD,67,Other,69,89,Full,0,5522.0,3
8619,770,M,PhD,67,Other,69,90,Full,0,5780.0,3
8620,770,M,PhD,67,Other,69,91,Full,0,6135.0,3
8621,770,M,PhD,67,Other,69,92,Full,0,6313.0,3
8622,770,M,PhD,67,Other,69,93,Full,0,6496.0,3
8623,770,M,PhD,67,Other,69,94,Full,0,6496.0,3
8624,770,M,PhD,67,Other,69,95,Full,0,6781.0,3
8625,771,M,PhD,73,Other,74,76,Assist,0,1962.353,1
8626,771,M,PhD,73,Other,74,77,Assist,0,2159.0,1
8627,771,M,PhD,73,Other,74,78,Assist,0,2321.0,1
8628,771,M,PhD,73,Other,74,79,Assoc,0,2634.0,2
8629,771,M,PhD,73,Other,74,80,Assoc,0,2930.0,2
8630,771,M,PhD,73,Other,74,81,Assoc,0,3467.0,2
8631,771,M,PhD,73,Other,74,82,Assoc,0,3723.0,2
8632,771,M,PhD,73,Other,74,83,Assoc,0,4404.0,2
8633,771,M,PhD,73,Other,74,84,Assoc,0,5125.0,2
8634,771,M,PhD,73,Other,74,85,Full,1,5274.0,3
8635,771,M,PhD,73,Other,74,86,Full,1,6447.0,3
8636,771,M,PhD,73,Other,74,87,Full,1,6771.0,3
8637,771,M,PhD,73,Other,74,88,Full,1,7272.0,3
8638,771,M,PhD,73,Other,74,89,Full,0,8539.0,3
8639,771,M,PhD,73,Other,74,90,Full,0,9302.0,3
8640,771,M,PhD,73,Other,74,91,Full,0,10133.0,3
8641,771,M,PhD,73,Other,74,92,Full,0,10563.0,3
8642,771,M,PhD,73,Other,74,93,Full,1,11267.0,3
8643,771,M,PhD,73,Other,74,94,Full,1,11267.0,3
8644,771,M,PhD,73,Other,74,95,Full,1,11940.0,3
8645,772,M,PhD,83,Prof,86,86,Assist,0,3063.0,1
8646,772,M,PhD,83,Prof,86,87,Assist,0,3217.0,1
8647,772,M,PhD,83,Prof,86,88,Assist,0,3406.0,1
8648,772,M,PhD,83,Prof,86,89,Assist,0,3749.0,1
8649,772,M,PhD,83,Prof,86,90,Assist,0,3924.0,1
8650,772,M,PhD,83,Prof,86,91,Assist,0,4106.0,1
8651,772,M,PhD,83,Prof,86,92,Assist,0,4286.0,1
8652,772,M,PhD,83,Prof,86,93,Assoc,0,4538.0,2
8653,772,M,PhD,83,Prof,86,94,Assoc,0,4538.0,2
8654,772,M,PhD,83,Prof,86,95,Assoc,0,4737.0,2
8655,773,M,PhD,88,Prof,90,90,Assist,0,5698.0,1
8656,773,M,PhD,88,Prof,90,91,Assist,0,5794.0,1
8657,773,M,PhD,88,Prof,90,92,Assist,0,5962.0,1
8658,773,M,PhD,88,Prof,90,93,Assist,0,6135.0,1
8659,773,M,PhD,88,Prof,90,94,Assist,0,6135.0,1
8660,773,M,PhD,88,Prof,90,95,Assist,0,6313.0,1
8661,776,M,PhD,70,Arts,74,76,Assoc,0,1773.0,2
8662,776,M,PhD,70,Arts,74,77,Assoc,0,1980.0,2
8663,776,M,PhD,70,Arts,74,78,Assoc,0,2097.0,2
8664,776,M,PhD,70,Arts,74,79,Assoc,0,2570.149,2
8665,776,M,PhD,70,Arts,74,80,Assoc,0,2778.0,2
8666,776,M,PhD,70,Arts,74,81,Full,0,3092.0,3
8667,776,M,PhD,70,Arts,74,82,Full,0,3260.606,3
8668,776,M,PhD,70,Arts,74,83,Full,0,3406.0,3
8669,776,M,PhD,70,Arts,74,84,Full,0,3688.0,3
8670,776,M,PhD,70,Arts,74,85,Full,0,3688.0,3
8671,776,M,PhD,70,Arts,74,86,Full,0,4259.0,3
8672,776,M,PhD,70,Arts,74,87,Full,0,4473.0,3
8673,776,M,PhD,70,Arts,74,88,Full,0,4603.0,3
8674,776,M,PhD,70,Arts,74,89,Full,0,4925.0,3
8675,776,M,PhD,70,Arts,74,90,Full,0,5082.09,3
8676,776,M,PhD,70,Arts,74,91,Full,0,5242.0,3
8677,776,M,PhD,70,Arts,74,92,Full,0,5318.0,3
8678,776,M,PhD,70,Arts,74,93,Full,0,5318.0,3
8679,776,M,PhD,70,Arts,74,94,Full,0,5318.0,3
8680,776,M,PhD,70,Arts,74,95,Full,0,5318.0,3
8681,777,M,PhD,83,Other,88,88,Assist,0,5387.0,1
8682,777,M,PhD,83,Other,88,89,Assist,0,5387.0,1
8683,777,M,PhD,83,Other,88,90,Assoc,0,6033.0,2
8684,777,M,PhD,83,Other,88,91,Assoc,0,7078.0,2
8685,777,M,PhD,83,Other,88,92,Assoc,0,7712.0,2
8686,777,M,PhD,83,Other,88,93,Full,0,8402.0,3
8687,777,M,PhD,83,Other,88,94,Full,0,8402.0,3
8688,777,M,PhD,83,Other,88,95,Full,0,9135.0,3
8689,778,F,PhD,94,Arts,94,94,Assist,0,3939.0,1
8690,778,F,PhD,94,Arts,94,95,Assist,0,4053.0,1
8691,779,M,PhD,78,Prof,79,79,Assist,0,2079.0,1
8692,779,M,PhD,78,Prof,79,80,Assist,0,2247.0,1
8693,779,M,PhD,78,Prof,79,81,Assist,0,2667.0,1
8694,779,M,PhD,78,Prof,79,82,Assist,0,2879.0,1
8695,779,M,PhD,78,Prof,79,83,Assist,0,3658.0,1
8696,779,M,PhD,78,Prof,79,84,Assoc,0,3962.0,2
8697,779,M,PhD,78,Prof,79,85,Assoc,0,3962.0,2
8698,779,M,PhD,78,Prof,79,86,Assoc,0,4641.0,2
8699,779,M,PhD,78,Prof,79,87,Assoc,0,4874.0,2
8700,779,M,PhD,78,Prof,79,88,Assoc,0,5015.0,2
8701,779,M,PhD,78,Prof,79,89,Assoc,0,5522.0,2
8702,779,M,PhD,78,Prof,79,90,Full,0,6480.0,3
8703,779,M,PhD,78,Prof,79,91,Full,0,7602.0,3
8704,779,M,PhD,78,Prof,79,92,Full,0,7935.0,3
8705,779,M,PhD,78,Prof,79,93,Full,1,7494.0,3
8706,779,M,PhD,78,Prof,79,94,Full,1,7494.0,3
8707,779,M,PhD,78,Prof,79,95,Full,1,7823.0,3
8708,780,M,PhD,82,Other,92,92,Full,0,10867.0,3
8709,780,M,PhD,82,Other,92,93,Full,0,11343.0,3
8710,780,M,PhD,82,Other,92,94,Full,0,11343.0,3
8711,780,M,PhD,82,Other,92,95,Full,0,12000.0,3
8712,781,M,PhD,89,Arts,89,89,Assist,0,3348.0,1
8713,781,M,PhD,89,Arts,89,90,Assist,0,3406.0,1
8714,781,M,PhD,89,Arts,89,91,Assist,0,3564.0,1
8715,781,M,PhD,89,Arts,89,92,Assist,0,3883.0,1
8716,781,M,PhD,89,Arts,89,93,Assist,0,3996.0,1
8717,781,M,PhD,89,Arts,89,94,Assist,0,3996.0,1
8718,781,M,PhD,89,Arts,89,95,Assoc,0,4231.0,2
8719,782,M,PhD,74,Other,78,78,Assist,0,1778.0,1
8720,782,M,PhD,74,Other,78,79,Assist,0,1999.0,1
8721,782,M,PhD,74,Other,78,80,Assist,0,2179.0,1
8722,782,M,PhD,74,Other,78,81,Assist,0,2425.0,1
8723,782,M,PhD,74,Other,78,82,Assoc,0,2605.0,2
8724,782,M,PhD,74,Other,78,83,Assoc,0,2786.0,2
8725,782,M,PhD,74,Other,78,84,Assoc,0,3107.0,2
8726,782,M,PhD,74,Other,78,85,Assoc,0,3107.0,2
8727,782,M,PhD,74,Other,78,86,Assoc,0,3437.0,2
8728,782,M,PhD,74,Other,78,87,Full,0,3715.0,3
8729,782,M,PhD,74,Other,78,88,Full,0,4047.0,3
8730,782,M,PhD,74,Other,78,89,Full,0,4456.0,3
8731,782,M,PhD,74,Other,78,90,Full,0,4664.0,3
8732,782,M,PhD,74,Other,78,91,Full,0,5095.0,3
8733,782,M,PhD,74,Other,78,92,Full,0,5394.0,3
8734,782,M,PhD,74,Other,78,93,Full,0,5631.0,3
8735,782,M,PhD,74,Other,78,94,Full,0,5794.0,3
8736,782,M,PhD,74,Other,78,95,Full,0,6048.0,3
8737,783,M,PhD,80,Other,80,80,Assist,0,2214.0,1
8738,783,M,PhD,80,Other,80,81,Assist,0,2388.0,1
8739,783,M,PhD,80,Other,80,82,Assist,0,2388.0,1
8740,783,M,PhD,80,Other,80,83,Assist,0,2519.0,1
8741,783,M,PhD,80,Other,80,84,Assist,0,2690.0,1
8742,783,M,PhD,80,Other,80,85,Assist,0,2690.0,1
8743,783,M,PhD,80,Other,80,86,Assoc,0,2851.0,2
8744,783,M,PhD,80,Other,80,87,Assoc,0,2995.0,2
8745,783,M,PhD,80,Other,80,88,Assoc,0,3126.0,2
8746,783,M,PhD,80,Other,80,89,Assoc,0,3392.0,2
8747,783,M,PhD,80,Other,80,90,Assoc,0,3551.0,2
8748,783,M,PhD,80,Other,80,91,Assoc,0,3934.0,2
8749,783,M,PhD,80,Other,80,92,Full,0,4348.0,3
8750,783,M,PhD,80,Other,80,93,Full,0,4474.0,3
8751,783,M,PhD,80,Other,80,94,Full,0,4474.0,3
8752,783,M,PhD,80,Other,80,95,Full,0,6135.0,3
8753,784,F,PhD,83,Other,83,83,Assist,0,2555.0,1
8754,784,F,PhD,83,Other,83,84,Assist,0,2768.0,1
8755,784,F,PhD,83,Other,83,85,Assist,0,2768.0,1
8756,784,F,PhD,83,Other,83,86,Assist,0,3063.0,1
8757,784,F,PhD,83,Other,83,87,Assist,0,3217.0,1
8758,784,F,PhD,83,Other,83,88,Assoc,0,3606.0,2
8759,784,F,PhD,83,Other,83,89,Assoc,0,3970.149,2
8760,784,F,PhD,83,Other,83,90,Assoc,0,4215.0,2
8761,784,F,PhD,83,Other,83,91,Assoc,0,4348.0,2
8762,784,F,PhD,83,Other,83,92,Assoc,0,4538.0,2
8763,784,F,PhD,83,Other,83,93,Assoc,0,4670.0,2
8764,784,F,PhD,83,Other,83,94,Assoc,0,4670.0,2
8765,784,F,PhD,83,Other,83,95,Full,0,4945.0,3
8766,785,F,PhD,83,Prof,83,83,Assist,0,2787.0,1
8767,785,F,PhD,83,Prof,83,84,Assist,0,3020.0,1
8768,785,F,PhD,83,Prof,83,85,Assist,0,3020.0,1
8769,785,F,PhD,83,Prof,83,86,Assist,0,3487.0,1
8770,785,F,PhD,83,Prof,83,87,Assist,0,3662.0,1
8771,785,F,PhD,83,Prof,83,88,Assoc,0,3933.0,2
8772,785,F,PhD,83,Prof,83,89,Assoc,0,4393.0,2
8773,785,F,PhD,83,Prof,83,90,Assoc,0,4869.0,2
8774,785,F,PhD,83,Prof,83,91,Assoc,0,5242.0,2
8775,785,F,PhD,83,Prof,83,92,Assoc,0,5472.0,2
8776,785,F,PhD,83,Prof,83,93,Assoc,0,5631.0,2
8777,785,F,PhD,83,Prof,83,94,Assoc,0,5631.0,2
8778,785,F,PhD,83,Prof,83,95,Assoc,0,5878.0,2
8780,787,M,PhD,82,Other,90,90,Assist,0,3306.0,1
8781,787,M,PhD,82,Other,90,91,Assist,0,3410.0,1
8782,787,M,PhD,82,Other,90,92,Assist,0,3559.0,1
8783,787,M,PhD,82,Other,90,93,Assist,0,3715.0,1
8784,787,M,PhD,82,Other,90,94,Assist,0,3715.0,1
8785,787,M,PhD,82,Other,90,95,Assoc,0,5022.0,2
8786,788,M,PhD,68,Prof,68,76,Assoc,0,1875.0,2
8787,788,M,PhD,68,Prof,68,77,Assoc,0,2086.567,2
8788,788,M,PhD,68,Prof,68,78,Assoc,0,2216.0,2
8789,788,M,PhD,68,Prof,68,79,Assoc,0,2454.0,2
8790,788,M,PhD,68,Prof,68,80,Assoc,0,2642.0,2
8791,788,M,PhD,68,Prof,68,81,Full,0,3005.0,3
8792,788,M,PhD,68,Prof,68,82,Full,0,3137.0,3
8793,788,M,PhD,68,Prof,68,83,Full,0,3310.0,3
8794,788,M,PhD,68,Prof,68,84,Full,0,3636.0,3
8795,788,M,PhD,68,Prof,68,85,Full,0,3636.0,3
8796,788,M,PhD,68,Prof,68,86,Full,0,3745.0,3
8797,788,M,PhD,68,Prof,68,87,Full,0,3933.0,3
8798,788,M,PhD,68,Prof,68,88,Full,0,3990.0,3
8799,788,M,PhD,68,Prof,68,89,Full,0,4718.0,3
8800,788,M,PhD,68,Prof,68,90,Full,0,4869.0,3
8801,788,M,PhD,68,Prof,68,91,Full,0,5095.0,3
8802,788,M,PhD,68,Prof,68,92,Full,0,5242.0,3
8803,788,M,PhD,68,Prof,68,93,Full,0,5394.0,3
