case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary,first_associate_year,promotion_year
10718,944,M,PhD,68,Arts,69,84,Assoc,0,3484.0,77,85
10719,944,M,PhD,68,Arts,69,85,Full,0,3586.0,77,85
10720,944,M,PhD,68,Arts,69,86,Full,1,4139.0,77,85
10721,944,M,PhD,68,Arts,69,87,Full,0,4105.0,77,85
10722,944,M,PhD,68,Arts,69,88,Full,0,4285.0,77,85
10723,944,M,PhD,68,Arts,69,89,Full,0,4651.0,77,85
10724,944,M,PhD,68,Arts,69,90,Full,0,4869.0,77,85
10725,944,M,PhD,68,Arts,69,91,Full,0,5318.0,77,85
10726,944,M,PhD,68,Arts,69,92,Full,0,5472.0,77,85
10727,944,M,PhD,68,Arts,69,93,Full,0,5878.0,77,85
10728,944,M,PhD,68,Arts,69,94,Full,0,5878.0,77,85
10729,944,M,PhD,68,Arts,69,95,Full,0,6048.0,77,85
10833,955,M,PhD,72,Prof,72,76,Assist,0,1417.0,79,84
10834,955,M,PhD,72,Prof,72,77,Assist,0,1593.0,79,84
10835,955,M,PhD,72,Prof,72,78,Assist,0,1674.699,79,84
10836,955,M,PhD,72,Prof,72,79,Assoc,0,2052.0,79,84
10837,955,M,PhD,72,Prof,72,80,Assoc,0,2196.0,79,84
10838,955,M,PhD,72,Prof,72,81,Assoc,0,2422.0,79,84
10839,955,M,PhD,72,Prof,72,82,Assoc,0,2565.0,79,84
10840,955,M,PhD,72,Prof,72,83,Assoc,0,2744.0,79,84
10841,955,M,PhD,72,Prof,72,84,Full,0,3059.0,79,84
10842,955,M,PhD,72,Prof,72,85,Full,0,3060.0,79,84
10843,955,M,PhD,72,Prof,72,86,Full,0,3384.0,79,84
10844,955,M,PhD,72,Prof,72,87,Full,0,4220.0,79,84
10845,955,M,PhD,72,Prof,72,88,Full,0,4220.0,79,84
10846,955,M,PhD,72,Prof,72,89,Full,0,4516.0,79,84
10847,955,M,PhD,72,Prof,72,90,Full,0,4725.333,79,84
10848,955,M,PhD,72,Prof,72,91,Full,0,4945.0,79,84
10849,955,M,PhD,72,Prof,72,92,Full,0,5016.0,79,84
10850,955,M,PhD,72,Prof,72,93,Full,0,5162.0,79,84
10851,955,M,PhD,72,Prof,72,94,Full,0,5162.0,79,84
10852,955,M,PhD,72,Prof,72,95,Full,0,5388.0,79,84
10872,957,M,PhD,71,Other,73,76,Assoc,0,1910.0,76,80
10873,957,M,PhD,71,Other,73,77,Assoc,0,2176.0,76,80
10874,957,M,PhD,71,Other,73,78,Assoc,0,2244.776,76,80
10875,957,M,PhD,71,Other,73,79,Assoc,0,2540.0,76,80
10876,957,M,PhD,71,Other,73,80,Full,0,2824.0,76,80
10877,957,M,PhD,71,Other,73,82,Full,0,3322.0,76,80
10878,957,M,PhD,71,Other,73,83,Full,0,3505.0,76,80
10879,957,M,PhD,71,Other,73,84,Full,0,3962.0,76,80
10880,957,M,PhD,71,Other,73,85,Full,0,3962.0,76,80
10881,957,M,PhD,71,Other,73,86,Full,0,4300.0,76,80
10882,957,M,PhD,71,Other,73,87,Full,0,4538.0,76,80
10883,957,M,PhD,71,Other,73,88,Full,0,4736.0,76,80
10884,957,M,PhD,71,Other,73,89,Full,0,5068.0,76,80
10885,957,M,PhD,71,Other,73,90,Full,0,5305.0,76,80
10886,957,M,PhD,71,Other,73,91,Full,0,5631.0,76,80
10887,957,M,PhD,71,Other,73,92,Full,0,5712.0,76,80
10888,957,M,PhD,71,Other,73,93,Full,0,5794.0,76,80
10889,957,M,PhD,71,Other,73,94,Full,0,5794.0,76,80
10890,957,M,PhD,71,Other,73,95,Full,0,5962.0,76,80
10891,958,M,PhD,80,Other,80,80,Assist,0,1688.0,86,93
10892,958,M,PhD,80,Other,80,82,Assist,0,2042.0,86,93
10893,958,M,PhD,80,Other,80,83,Assist,0,2218.0,86,93
10894,958,M,PhD,80,Other,80,84,Assist,0,2581.0,86,93
10895,958,M,PhD,80,Other,80,85,Assist,0,2581.0,86,93
10896,958,M,PhD,80,Other,80,86,Assoc,0,3155.0,86,93
10897,958,M,PhD,80,Other,80,87,Assoc,0,3313.0,86,93
10898,958,M,PhD,80,Other,80,88,Assoc,0,3458.0,86,93
10899,958,M,PhD,80,Other,80,89,Assoc,0,3808.0,86,93
10900,958,M,PhD,80,Other,80,90,Assoc,0,4043.0,86,93
10901,958,M,PhD,80,Other,80,91,Assoc,0,5318.0,86,93
10902,958,M,PhD,80,Other,80,92,Assoc,0,5472.0,86,93
10903,958,M,PhD,80,Other,80,93,Full,0,5794.0,86,93
10904,958,M,PhD,80,Other,80,94,Full,0,5794.0,86,93
10905,958,M,PhD,80,Other,80,95,Full,0,5878.0,86,93
10961,967,M,PhD,70,Arts,67,76,Assoc,1,2196.0,76,80
10962,967,M,PhD,70,Arts,67,77,Assoc,0,2502.0,76,80
10963,967,M,PhD,70,Arts,67,78,Assoc,0,2628.0,76,80
10964,967,M,PhD,70,Arts,67,79,Assoc,0,2986.0,76,80
10965,967,M,PhD,70,Arts,67,80,Full,0,3398.0,76,80
10966,967,M,PhD,70,Arts,67,81,Full,0,3943.0,76,80
10967,967,M,PhD,70,Arts,67,82,Full,0,4174.0,76,80
10968,967,M,PhD,70,Arts,67,83,Full,0,4404.0,76,80
10969,967,M,PhD,70,Arts,67,84,Full,0,4636.0,76,80
10970,967,M,PhD,70,Arts,67,85,Full,0,4636.0,76,80
10971,967,M,PhD,70,Arts,67,86,Full,0,5278.0,76,80
10972,967,M,PhD,70,Arts,67,87,Full,0,5543.0,76,80
10973,967,M,PhD,70,Arts,67,88,Full,0,5623.0,76,80
10974,967,M,PhD,70,Arts,67,89,Full,0,6016.0,76,80
10975,967,M,PhD,70,Arts,67,90,Full,0,6208.0,76,80
10976,967,M,PhD,70,Arts,67,91,Full,0,6404.0,76,80
10977,967,M,PhD,70,Arts,67,92,Full,0,6496.0,76,80
10978,967,M,PhD,70,Arts,67,93,Full,0,6590.0,76,80
10979,967,M,PhD,70,Arts,67,94,Full,0,6590.0,76,80
10980,967,M,PhD,70,Arts,67,95,Full,0,6878.0,76,80
11001,969,M,PhD,74,Prof,81,81,Assoc,0,2879.0,81,95
11002,969,M,PhD,74,Prof,81,82,Assoc,0,3048.0,81,95
11003,969,M,PhD,74,Prof,81,83,Assoc,0,3817.0,81,95
11004,969,M,PhD,74,Prof,81,84,Assoc,0,4135.0,81,95
11005,969,M,PhD,74,Prof,81,85,Assoc,0,4135.0,81,95
11006,969,M,PhD,74,Prof,81,86,Assoc,1,5129.0,81,95
11007,969,M,PhD,74,Prof,81,87,Assoc,1,5387.0,81,95
11008,969,M,PhD,74,Prof,81,88,Assoc,1,5464.0,81,95
11009,969,M,PhD,74,Prof,81,89,Assoc,1,5931.0,81,95
11010,969,M,PhD,74,Prof,81,90,Assoc,1,6668.0,81,95
11011,969,M,PhD,74,Prof,81,91,Assoc,0,6404.0,81,95
11012,969,M,PhD,74,Prof,81,92,Assoc,0,6590.0,81,95
11013,969,M,PhD,74,Prof,81,93,Assoc,0,6878.0,81,95
11014,969,M,PhD,74,Prof,81,94,Assoc,0,6878.0,81,95
11015,969,M,PhD,74,Prof,81,95,Full,0,7602.0,81,95
11025,972,M,PhD,76,Other,76,76,Assist,0,1778.0,83,87
11026,972,M,PhD,76,Other,76,77,Assist,0,1945.0,83,87
11027,972,M,PhD,76,Other,76,78,Assist,0,2134.0,83,87
11028,972,M,PhD,76,Other,76,79,Assist,0,2420.0,83,87
11029,972,M,PhD,76,Other,76,80,Assist,0,2605.0,83,87
11030,972,M,PhD,76,Other,76,81,Assist,0,3048.0,83,87
11031,972,M,PhD,76,Other,76,83,Assoc,0,4280.0,83,87
11032,972,M,PhD,76,Other,76,84,Assoc,0,4908.0,83,87
11033,972,M,PhD,76,Other,76,85,Assoc,0,4908.0,83,87
11034,972,M,PhD,76,Other,76,86,Assoc,0,5833.0,83,87
11035,972,M,PhD,76,Other,76,87,Full,0,6619.0,83,87
11036,972,M,PhD,76,Other,76,88,Full,0,7237.0,83,87
11037,972,M,PhD,76,Other,76,89,Full,0,7455.0,83,87
11038,972,M,PhD,76,Other,76,90,Full,0,7915.0,83,87
11039,972,M,PhD,76,Other,76,91,Full,0,8523.0,83,87
11040,972,M,PhD,76,Other,76,92,Full,0,8770.0,83,87
11041,972,M,PhD,76,Other,76,93,Full,0,9286.0,83,87
11042,972,M,PhD,76,Other,76,94,Full,0,9286.0,83,87
11043,972,M,PhD,76,Other,76,95,Full,0,9585.0,83,87
11044,973,M,PhD,76,Other,77,77,Assist,0,1501.0,82,87
11045,973,M,PhD,76,Other,77,78,Assist,0,1572.0,82,87
11046,973,M,PhD,76,Other,77,79,Assist,0,1803.0,82,87
11047,973,M,PhD,76,Other,77,80,Assist,0,1956.0,82,87
11048,973,M,PhD,76,Other,77,81,Assist,0,2194.0,82,87
11049,973,M,PhD,76,Other,77,82,Assoc,0,2290.0,82,87
11050,973,M,PhD,76,Other,77,84,Assoc,0,3020.0,82,87
11051,973,M,PhD,76,Other,77,85,Assoc,0,3020.0,82,87
11052,973,M,PhD,76,Other,77,86,Assoc,0,3437.0,82,87
11053,973,M,PhD,76,Other,77,87,Full,0,3715.0,82,87
11054,973,M,PhD,76,Other,77,88,Full,0,4047.0,82,87
11055,973,M,PhD,76,Other,77,89,Full,0,4585.0,82,87
11056,973,M,PhD,76,Other,77,90,Full,0,4869.0,82,87
11057,973,M,PhD,76,Other,77,91,Full,0,5394.0,82,87
11058,973,M,PhD,76,Other,77,92,Full,0,5794.0,82,87
11059,973,M,PhD,76,Other,77,93,Full,0,5962.0,82,87
11060,973,M,PhD,76,Other,77,94,Full,0,5962.0,82,87
11061,973,M,PhD,76,Other,77,95,Full,0,6223.0,82,87
11094,977,M,PhD,73,Other,86,86,Assoc,0,3389.0,86,88
11095,977,M,PhD,73,Other,86,87,Assoc,0,3559.0,86,88
11096,977,M,PhD,73,Other,86,88,Full,0,3877.0,86,88
11097,977,M,PhD,73,Other,86,89,Full,0,5931.0,86,88
11098,977,M,PhD,73,Other,86,90,Full,0,6033.0,86,88
11099,977,M,PhD,73,Other,86,91,Full,1,6313.0,86,88
11100,977,M,PhD,73,Other,86,92,Full,1,6590.0,86,88
11101,977,M,PhD,73,Other,86,93,Full,0,7180.0,86,88
11102,977,M,PhD,73,Other,86,94,Full,1,7180.0,86,88
11103,977,M,PhD,73,Other,86,95,Full,0,7494.0,86,88
11110,979,M,PhD,82,Prof,82,82,Assist,0,2718.75,90,94
11111,979,M,PhD,82,Prof,82,83,Assist,0,2868.75,90,94
11112,979,M,PhD,82,Prof,82,84,Assist,0,2935.0,90,94
11113,979,M,PhD,82,Prof,82,85,Assist,0,3795.0,90,94
11114,979,M,PhD,82,Prof,82,86,Assist,0,3909.0,90,94
11115,979,M,PhD,82,Prof,82,87,Assist,0,4105.0,90,94
11116,979,M,PhD,82,Prof,82,88,Assist,0,4473.0,90,94
11117,979,M,PhD,82,Prof,82,89,Assist,0,4855.0,90,94
11118,979,M,PhD,82,Prof,82,90,Assoc,0,5617.0,90,94
11119,979,M,PhD,82,Prof,82,91,Assoc,0,5962.0,90,94
11120,979,M,PhD,82,Prof,82,92,Assoc,0,6223.0,90,94
11121,979,M,PhD,82,Prof,82,93,Assoc,0,6496.0,90,94
11122,979,M,PhD,82,Prof,82,94,Full,0,6684.0,90,94
11123,979,M,PhD,82,Prof,82,95,Full,0,6878.0,90,94
11130,982,M,PhD,78,Other,86,86,Assoc,0,4377.0,86,94
11131,982,M,PhD,78,Other,86,87,Assoc,0,4598.0,86,94
11132,982,M,PhD,78,Other,86,88,Assoc,0,4869.0,86,94
11133,982,M,PhD,78,Other,86,89,Assoc,0,5359.0,86,94
11134,982,M,PhD,78,Other,86,90,Assoc,0,5610.0,86,94
11135,982,M,PhD,78,Other,86,91,Assoc,0,5870.0,86,94
11136,982,M,PhD,78,Other,86,92,Assoc,0,6040.0,86,94
11137,982,M,PhD,78,Other,86,93,Assoc,1,6666.0,86,94
11138,982,M,PhD,78,Other,86,94,Full,1,6846.0,86,94
11139,982,M,PhD,78,Other,86,95,Full,1,7126.0,86,94
11202,989,M,PhD,67,Other,70,76,Assoc,0,1773.0,76,81
11203,989,M,PhD,67,Other,70,77,Assoc,0,2018.667,76,81
11204,989,M,PhD,67,Other,70,78,Assoc,0,2097.0,76,81
11205,989,M,PhD,67,Other,70,79,Assoc,0,2540.0,76,81
11206,989,M,PhD,67,Other,70,80,Assoc,0,2869.0,76,81
11207,989,M,PhD,67,Other,70,81,Full,0,3228.0,76,81
11208,989,M,PhD,67,Other,70,82,Full,0,3228.0,76,81
11209,989,M,PhD,67,Other,70,83,Full,0,3406.0,76,81
11210,989,M,PhD,67,Other,70,84,Full,0,3742.0,76,81
11211,989,M,PhD,67,Other,70,85,Full,0,3742.0,76,81
11212,989,M,PhD,67,Other,70,86,Full,0,4321.0,76,81
11213,989,M,PhD,67,Other,70,87,Full,0,4538.0,76,81
11214,989,M,PhD,67,Other,70,88,Full,0,4603.0,76,81
11215,989,M,PhD,67,Other,70,89,Full,0,4925.0,76,81
11216,989,M,PhD,67,Other,70,90,Full,0,5155.0,76,81
11217,989,M,PhD,67,Other,70,91,Full,0,5472.0,76,81
11218,989,M,PhD,67,Other,70,92,Full,0,5631.0,76,81
11219,989,M,PhD,67,Other,70,93,Full,0,5794.0,76,81
11220,989,M,PhD,67,Other,70,94,Full,0,5794.0,76,81
11221,989,M,PhD,67,Other,70,95,Full,0,6048.0,76,81
11222,990,M,PhD,66,Prof,65,76,Assoc,0,1982.0,76,82
11223,990,M,PhD,66,Prof,65,77,Assoc,0,2216.0,76,82
11224,990,M,PhD,66,Prof,65,78,Assoc,0,2337.0,76,82
11225,990,M,PhD,66,Prof,65,79,Assoc,0,2583.0,76,82
11226,990,M,PhD,66,Prof,65,80,Assoc,0,2869.0,76,82
11227,990,M,PhD,66,Prof,65,81,Assoc,0,3137.0,76,82
11228,990,M,PhD,66,Prof,65,82,Full,0,3467.0,76,82
11229,990,M,PhD,66,Prof,65,83,Full,0,3818.0,76,82
11230,990,M,PhD,66,Prof,65,84,Full,0,4077.0,76,82
11231,990,M,PhD,66,Prof,65,85,Full,0,4077.0,76,82
11232,990,M,PhD,66,Prof,65,86,Full,0,4641.0,76,82
11233,990,M,PhD,66,Prof,65,87,Full,0,4874.0,76,82
11234,990,M,PhD,66,Prof,65,88,Full,1,5786.0,76,82
11235,990,M,PhD,66,Prof,65,89,Full,1,6280.0,76,82
11236,990,M,PhD,66,Prof,65,90,Full,1,7265.0,76,82
11237,990,M,PhD,66,Prof,65,91,Full,1,8049.0,76,82
11238,990,M,PhD,66,Prof,65,92,Full,1,8694.0,76,82
11239,990,M,PhD,66,Prof,65,93,Full,1,9974.0,76,82
11240,990,M,PhD,66,Prof,65,94,Full,1,9974.0,76,82
11241,990,M,PhD,66,Prof,65,95,Full,1,10263.0,76,82
11267,993,M,PhD,77,Other,83,83,Assoc,0,4664.0,83,86
11268,993,M,PhD,77,Other,83,84,Assoc,1,5349.0,83,86
11269,993,M,PhD,77,Other,83,85,Assoc,1,5349.0,83,86
11270,993,M,PhD,77,Other,83,86,Full,0,6730.0,83,86
11271,993,M,PhD,77,Other,83,87,Full,0,8067.0,83,86
11272,993,M,PhD,77,Other,83,88,Full,0,8591.0,83,86
11273,993,M,PhD,77,Other,83,89,Full,0,9600.0,83,86
11274,993,M,PhD,77,Other,83,90,Full,0,10263.0,83,86
11275,993,M,PhD,77,Other,83,91,Full,0,10718.0,83,86
11276,993,M,PhD,77,Other,83,92,Full,0,11161.0,83,86
11277,993,M,PhD,77,Other,83,93,Full,0,10713.0,83,86
11278,993,M,PhD,77,Other,83,94,Full,0,10713.0,83,86
11279,993,M,PhD,77,Other,83,95,Full,0,11336.0,83,86
11280,994,F,PhD,74,Other,76,76,Assist,0,1768.571,81,94
11281,994,F,PhD,74,Other,76,77,Assist,0,1944.0,81,94
11282,994,F,PhD,74,Other,76,78,Assist,0,2040.0,81,94
11283,994,F,PhD,74,Other,76,79,Assist,0,2270.0,81,94
11284,994,F,PhD,74,Other,76,80,Assist,0,2443.0,81,94
11285,994,F,PhD,74,Other,76,81,Assoc,0,2876.0,81,94
11286,994,F,PhD,74,Other,76,82,Assoc,0,3045.0,81,94
11287,994,F,PhD,74,Other,76,84,Assoc,0,3479.0,81,94
11288,994,F,PhD,74,Other,76,85,Assoc,0,3479.0,81,94
11289,994,F,PhD,74,Other,76,86,Assoc,0,4018.0,81,94
11290,994,F,PhD,74,Other,76,87,Assoc,0,4220.0,81,94
11291,994,F,PhD,74,Other,76,88,Assoc,0,4342.5,81,94
11292,994,F,PhD,74,Other,76,89,Assoc,0,4712.222,81,94
11293,994,F,PhD,74,Other,76,90,Assoc,0,4898.592,81,94
11294,994,F,PhD,74,Other,76,91,Assoc,0,5161.538,81,94
11295,994,F,PhD,74,Other,76,92,Assoc,0,5310.448,81,94
11296,994,F,PhD,74,Other,76,93,Assoc,0,5465.0,81,94
11297,994,F,PhD,74,Other,76,94,Full,0,5623.333,81,94
11298,994,F,PhD,74,Other,76,95,Full,0,5870.0,81,94
11299,995,M,PhD,72,Other,75,76,Assist,0,1623.0,79,85
11300,995,M,PhD,72,Other,75,77,Assist,0,1828.0,79,85
11301,995,M,PhD,72,Other,75,78,Assist,0,1942.0,79,85
11302,995,M,PhD,72,Other,75,79,Assoc,0,2243.0,79,85
11303,995,M,PhD,72,Other,75,80,Assoc,0,2464.0,79,85
11304,995,M,PhD,72,Other,75,81,Assoc,0,2680.0,79,85
11305,995,M,PhD,72,Other,75,82,Assoc,0,2838.0,79,85
11306,995,M,PhD,72,Other,75,83,Assoc,0,3037.0,79,85
11307,995,M,PhD,72,Other,75,84,Assoc,0,3434.0,79,85
11308,995,M,PhD,72,Other,75,85,Full,0,3534.0,79,85
11309,995,M,PhD,72,Other,75,86,Full,0,3966.0,79,85
11310,995,M,PhD,72,Other,75,87,Full,0,4165.0,79,85
11311,995,M,PhD,72,Other,75,88,Full,0,4410.0,79,85
11312,995,M,PhD,72,Other,75,89,Full,0,4786.0,79,85
11313,995,M,PhD,72,Other,75,90,Full,0,5010.0,79,85
11314,995,M,PhD,72,Other,75,91,Full,0,5318.0,79,85
11315,995,M,PhD,72,Other,75,92,Full,0,5394.0,79,85
11316,995,M,PhD,72,Other,75,93,Full,0,5472.0,79,85
11317,995,M,PhD,72,Other,75,94,Full,0,5472.0,79,85
11318,995,M,PhD,72,Other,75,95,Full,0,5551.0,79,85
11324,997,M,PhD,79,Other,89,89,Assoc,0,4387.0,89,93
11325,997,M,PhD,79,Other,89,90,Assoc,0,4592.0,89,93
11326,997,M,PhD,79,Other,89,91,Assoc,0,4875.0,89,93
11327,997,M,PhD,79,Other,89,92,Assoc,1,5544.0,89,93
11328,997,M,PhD,79,Other,89,93,Full,1,6040.0,89,93
11329,997,M,PhD,79,Other,89,94,Full,1,6040.0,89,93
11330,997,M,PhD,79,Other,89,95,Full,1,7233.0,89,93
11345,999,M,PhD,70,Other,69,76,Assoc,0,2027.0,76,80
11346,999,M,PhD,70,Other,69,77,Assoc,0,2300.0,76,80
11347,999,M,PhD,70,Other,69,78,Assoc,0,2531.0,76,80
11348,999,M,PhD,70,Other,69,79,Assoc,0,2860.0,76,80
11349,999,M,PhD,70,Other,69,80,Full,0,3164.0,76,80
11350,999,M,PhD,70,Other,69,81,Full,0,3512.0,76,80
11351,999,M,PhD,70,Other,69,82,Full,0,3773.0,76,80
11352,999,M,PhD,70,Other,69,83,Full,0,4096.0,76,80
11353,999,M,PhD,70,Other,69,84,Full,0,4373.0,76,80
11354,999,M,PhD,70,Other,69,85,Full,0,4373.0,76,80
11355,999,M,PhD,70,Other,69,86,Full,0,4908.0,76,80
11356,999,M,PhD,70,Other,69,87,Full,0,5155.0,76,80
11357,999,M,PhD,70,Other,69,88,Full,0,5305.0,76,80
11358,999,M,PhD,70,Other,69,89,Full,0,5756.0,76,80
11359,999,M,PhD,70,Other,69,90,Full,0,6112.0,76,80
11360,999,M,PhD,70,Other,69,91,Full,0,6488.0,76,80
11361,999,M,PhD,70,Other,69,92,Full,0,6772.0,76,80
11362,999,M,PhD,70,Other,69,93,Full,0,7069.0,76,80
11363,999,M,PhD,70,Other,69,94,Full,0,7069.0,76,80
11364,999,M,PhD,70,Other,69,95,Full,0,7274.0,76,80
11365,1000,F,PhD,84,Other,84,84,Assist,0,2651.0,89,95
11366,1000,F,PhD,84,Other,84,85,Assist,0,2651.0,89,95
11367,1000,F,PhD,84,Other,84,86,Assist,0,2732.0,89,95
11368,1000,F,PhD,84,Other,84,87,Assist,0,2869.0,89,95
11369,1000,F,PhD,84,Other,84,88,Assist,0,3038.0,89,95
11370,1000,F,PhD,84,Other,84,89,Assoc,0,3696.0,89,95
11371,1000,F,PhD,84,Other,84,90,Assoc,0,4038.0,89,95
11372,1000,F,PhD,84,Other,84,91,Assoc,0,4286.0,89,95
11373,1000,F,PhD,84,Other,84,92,Assoc,0,4411.0,89,95
11374,1000,F,PhD,84,Other,84,93,Assoc,0,4604.0,89,95
11375,1000,F,PhD,84,Other,84,94,Assoc,0,4604.0,89,95
11376,1000,F,PhD,84,Other,84,95,Full,0,6347.0,89,95
11462,1009,M,PhD,78,Arts,80,80,Assist,0,2112.0,84,90
11463,1009,M,PhD,78,Arts,80,81,Assist,0,2391.0,84,90
11464,1009,M,PhD,78,Arts,80,82,Assist,0,2532.0,84,90
11465,1009,M,PhD,78,Arts,80,84,Assoc,0,2851.0,84,90
11466,1009,M,PhD,78,Arts,80,85,Assoc,0,2851.0,84,90
11467,1009,M,PhD,78,Arts,80,86,Assoc,0,3200.0,84,90
11468,1009,M,PhD,78,Arts,80,87,Assoc,0,3361.0,84,90
11469,1009,M,PhD,78,Arts,80,88,Assoc,0,3458.0,84,90
11470,1009,M,PhD,78,Arts,80,89,Assoc,0,3754.0,84,90
11471,1009,M,PhD,78,Arts,80,90,Full,0,5780.0,84,90
11472,1009,M,PhD,78,Arts,80,91,Full,0,5878.0,84,90
11473,1009,M,PhD,78,Arts,80,92,Full,0,6135.0,84,90
11474,1009,M,PhD,78,Arts,80,93,Full,0,6313.0,84,90
11475,1009,M,PhD,78,Arts,80,94,Full,0,6313.0,84,90
11476,1009,M,PhD,78,Arts,80,95,Full,0,6684.0,84,90
11502,1013,M,PhD,80,Other,87,87,Assoc,0,4347.0,87,90
11503,1013,M,PhD,80,Other,87,88,Assoc,0,4473.0,87,90
11504,1013,M,PhD,80,Other,87,89,Assoc,0,6370.0,87,90
11505,1013,M,PhD,80,Other,87,90,Full,0,6668.0,87,90
11506,1013,M,PhD,80,Other,87,91,Full,0,6878.0,87,90
11507,1013,M,PhD,80,Other,87,92,Full,0,7078.0,87,90
11508,1013,M,PhD,80,Other,87,93,Full,0,7283.0,87,90
11509,1013,M,PhD,80,Other,87,94,Full,0,7283.0,87,90
11510,1013,M,PhD,80,Other,87,95,Full,0,7712.0,87,90
11563,1019,M,PhD,79,Other,80,80,Assist,0,1756.0,87,94
11564,1019,M,PhD,79,Other,80,81,Assist,0,2011.0,87,94
11565,1019,M,PhD,79,Other,80,82,Assist,0,2011.0,87,94
11566,1019,M,PhD,79,Other,80,83,Assist,0,2151.0,87,94
11567,1019,M,PhD,79,Other,80,84,Assist,0,2504.0,87,94
11568,1019,M,PhD,79,Other,80,85,Assist,0,2504.0,87,94
11569,1019,M,PhD,79,Other,80,86,Assist,0,2770.0,87,94
11570,1019,M,PhD,79,Other,80,87,Assoc,0,2995.0,87,94
11571,1019,M,PhD,79,Other,80,88,Assoc,0,3082.0,87,94
11572,1019,M,PhD,79,Other,80,89,Assoc,0,3441.0,87,94
11573,1019,M,PhD,79,Other,80,90,Assoc,0,3602.0,87,94
11574,1019,M,PhD,79,Other,80,91,Assoc,0,3769.0,87,94
11575,1019,M,PhD,79,Other,80,92,Assoc,0,3878.0,87,94
11576,1019,M,PhD,79,Other,80,93,Assoc,0,4951.0,87,94
11577,1019,M,PhD,79,Other,80,94,Full,0,5095.0,87,94
11578,1019,M,PhD,79,Other,80,95,Full,0,5394.0,87,94
11618,1026,M,PhD,75,Prof,79,79,Assist,0,2056.0,82,85
11619,1026,M,PhD,75,Prof,79,82,Assoc,0,2755.0,82,85
11620,1026,M,PhD,75,Prof,79,83,Assoc,0,3600.0,82,85
11621,1026,M,PhD,75,Prof,79,84,Assoc,0,4013.0,82,85
11622,1026,M,PhD,75,Prof,79,85,Full,0,4130.0,82,85
11623,1026,M,PhD,75,Prof,79,87,Full,0,4800.0,82,85
11624,1026,M,PhD,75,Prof,79,88,Full,0,5082.667,82,85
11625,1026,M,PhD,75,Prof,79,89,Full,0,5756.0,82,85
11626,1026,M,PhD,75,Prof,79,90,Full,0,6565.333,82,85
11627,1026,M,PhD,75,Prof,79,91,Full,0,7069.333,82,85
11628,1026,M,PhD,75,Prof,79,92,Full,0,7378.667,82,85
11629,1026,M,PhD,75,Prof,79,93,Full,0,7593.333,82,85
11630,1026,M,PhD,75,Prof,79,94,Full,0,7593.333,82,85
11631,1026,M,PhD,75,Prof,79,95,Full,0,7925.0,82,85
11638,1028,M,PhD,82,Other,87,87,Assist,0,3409.0,91,95
11639,1028,M,PhD,82,Other,87,88,Assist,0,3409.0,91,95
11640,1028,M,PhD,82,Other,87,89,Assist,0,3754.0,91,95
11641,1028,M,PhD,82,Other,87,90,Assist,0,3929.0,91,95
11642,1028,M,PhD,82,Other,87,91,Assoc,0,4231.0,91,95
11643,1028,M,PhD,82,Other,87,92,Assoc,0,4416.0,91,95
11644,1028,M,PhD,82,Other,87,93,Assoc,0,4676.0,91,95
11645,1028,M,PhD,82,Other,87,94,Assoc,0,4676.0,91,95
11646,1028,M,PhD,82,Other,87,95,Full,0,4951.0,91,95
11781,1039,F,PhD,81,Other,85,85,Assoc,0,3581.0,85,89
11782,1039,F,PhD,81,Other,85,86,Assoc,0,3688.0,85,89
11783,1039,F,PhD,81,Other,85,87,Assoc,1,4101.0,85,89
11784,1039,F,PhD,81,Other,85,88,Assoc,0,3986.0,85,89
11785,1039,F,PhD,81,Other,85,89,Full,0,4515.0,85,89
11786,1039,F,PhD,81,Other,85,90,Full,0,4794.0,85,89
11787,1039,F,PhD,81,Other,85,91,Full,0,5016.0,85,89
11788,1039,F,PhD,81,Other,85,92,Full,0,5236.0,85,89
11789,1039,F,PhD,81,Other,85,93,Full,0,5388.0,85,89
11790,1039,F,PhD,81,Other,85,94,Full,0,5388.0,85,89
11791,1039,F,PhD,81,Other,85,95,Full,0,5624.0,85,89
11792,1040,M,PhD,67,Prof,67,76,Assoc,0,2339.0,76,78
11793,1040,M,PhD,67,Prof,67,77,Assoc,0,2544.0,76,78
11794,1040,M,PhD,67,Prof,67,78,Full,0,2757.0,76,78
11795,1040,M,PhD,67,Prof,67,79,Full,0,3013.433,76,78
11796,1040,M,PhD,67,Prof,67,80,Full,0,3250.0,76,78
11797,1040,M,PhD,67,Prof,67,81,Full,0,3723.0,76,78
11798,1040,M,PhD,67,Prof,67,82,Full,0,3723.0,76,78
11799,1040,M,PhD,67,Prof,67,83,Full,0,3927.0,76,78
11800,1040,M,PhD,67,Prof,67,84,Full,0,4135.0,76,78
11801,1040,M,PhD,67,Prof,67,85,Full,0,4135.0,76,78
11802,1040,M,PhD,67,Prof,67,86,Full,0,4259.0,76,78
11803,1040,M,PhD,67,Prof,67,87,Full,0,4473.0,76,78
11804,1040,M,PhD,67,Prof,67,88,Full,0,4603.0,76,78
11805,1040,M,PhD,67,Prof,67,89,Full,0,5068.0,76,78
11806,1040,M,PhD,67,Prof,67,90,Full,0,5458.0,76,78
11807,1040,M,PhD,67,Prof,67,91,Full,0,5962.0,76,78
